PURCHASE_ORDER_NUMBER,PO_CREATED_DATE,SUPPLIER_NUMBER,SUPPLIER_NAME,PO_ITEM_COUNT,PO_VALUE_ETB,CONTRACT_AGREEMENT_RECEIVED_FROM_SUPPLIER_DATE,LC_CAD_OPENED_DATE,FIRST_INBOUND_DELIVERY_CREATED_DATE,LATEST_INBOUND_DELIVERY_CREATED_DATE,INBOUND_DELIVERY_COUNT,FIRST_PARTIAL_GRV_DATE,LATEST_GRV_DATE,FULL_DELIVERY_DATE,GRV_ROW_COUNT,DISTINCT_GRV_PO_ITEM_COUNT,SCHEDULE_LINE_COUNT,SCHEDULED_QUANTITY,RECEIVED_QUANTITY,REDUCED_OR_CANCELLED_QUANTITY,OPEN_QUANTITY,CURRENT_MILESTONE_STATUS,CONTRACT_TO_PO_DAYS,PO_TO_LC_CAD_OPEN_DAYS,LC_CAD_OPEN_TO_INBOUND_CREATED_DAYS,INBOUND_CREATED_TO_PARTIAL_GRV_DAYS,PARTIAL_GRV_TO_FULL_DELIVERY_DAYS,LEADTIME_DATA_QUALITY_STATUS,REPORTING_CURRENCY
4500007862,2025-10-28,20000247,REMEDICA LTD,1,"500,898.50",[NULL],2025-12-13,2026-06-17,2026-06-17,1,2026-06-18,2026-06-18,2026-06-18,1,1,1,"2,531","2,531","2,531",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],46,186,1,0,VALID,ETB
4500011912,2026-06-04,20000416,Neon Laboratory Ltd.,1,"500,630.94",2024-03-25,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,512,0,0,512,PO_CREATED,801,[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001807,2024-10-08,20000413,Narrang Medical Limited,2,"496,049.55",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,180,0,0,180,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500005915,2025-07-06,20000416,Neon Laboratory Ltd.,1,"486,088.56",[NULL],2025-10-02,2026-02-05,2026-02-05,1,2026-02-10,2026-02-10,2026-02-10,1,1,1,450,450,450,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],88,126,5,0,VALID,ETB
4500005662,2025-07-02,20000222,Care Pharma FZ LLC,1,"482,564.35",[NULL],2026-01-17,2026-02-20,2026-02-20,1,2026-03-09,2026-03-09,2026-03-09,1,1,1,139,139,139,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],199,34,17,0,VALID,ETB
4500001050,2024-07-17,20000323,Aurobindo Pharma,1,"480,614.65",[NULL],[NULL],2024-09-03,2024-09-03,1,2024-09-04,2024-09-04,2024-09-04,3,1,1,"3,050","2,830","2,830",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500004539,2025-05-13,20000222,Care Pharma FZ LLC,1,"473,743.82",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],3,300,0,0,300,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006461,2025-08-14,20000358,Gst Corporation Ltd,3,"469,945.66",[NULL],2025-09-29,2025-12-22,2025-12-22,1,2025-12-26,2025-12-26,2025-12-26,3,3,3,"16,767","16,767","16,767",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],46,84,4,0,VALID,ETB
4500001799,2024-10-08,20000370,High Technology Inc,2,"469,485.80",[NULL],2025-05-23,2025-07-07,2025-07-07,1,2025-07-07,2025-07-07,2025-07-07,2,2,2,140,140,140,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],227,45,0,0,VALID,ETB
4500011878,2026-06-03,20000943,Norfolk International,2,"464,227.15",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,85,0,0,85,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010327,2026-03-09,20000213,Adonai Trading FZE,1,"453,875.81",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,100,0,0,100,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001164,2024-07-24,20000337,Ciron Drugs And Pharmaceuticals Pvt,1,"438,354.95",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"7,650",0,0,"7,650",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009192,2026-01-02,20000469,Vhb Medi Sciences Limited,1,"431,594.01",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"1,463",0,0,"1,463",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000858,2024-07-03,20000325,Bafna Pharmaceuticals Ltd.,1,"431,229.87",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"1,483",0,0,"1,483",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001027,2024-07-16,20000249,RISE GLOBAL GMBH,2,"430,762.53",[NULL],[NULL],2024-08-30,2024-12-20,3,2024-10-16,2024-12-25,2024-12-25,2,2,2,"1,175","1,175","1,175",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],47,70,VALID,ETB
4500001051,2024-07-17,20000250,RISE IMPORT AND EXPORT GMBH,2,"430,762.53",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"1,175",0,0,"1,175",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011291,2026-05-06,10000740,Follium Pharmaceuticals,1,"424,764",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,513,0,0,513,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002474,2024-11-25,20000370,High Technology Inc,2,"418,507.94",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,124,0,0,124,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000751,2024-06-27,20000218,BOSTON MEDICAL FZE.,1,"416,787.69",[NULL],2024-08-01,2024-12-19,2024-12-19,1,2024-12-20,2024-12-20,2024-12-20,1,1,1,43,43,43,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],35,140,1,0,VALID,ETB
4500000809,2024-06-29,20000445,Shiv dial sud and sons,1,"412,979.02",[NULL],[NULL],2024-07-10,2024-09-25,2,2024-09-25,2024-09-25,2024-09-25,1,1,1,"2,012","2,012","2,012",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],77,0,VALID,ETB
4500000095,2024-06-13,20000445,Shiv dial sud and sons,1,"412,781.28",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"2,012",0,0,"2,012",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010860,2026-04-03,20000433,Reyoung Pharmaceutical,1,"404,659.03",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,154,0,0,154,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001166,2024-07-24,20000370,High Technology Inc,1,"403,974.17",[NULL],[NULL],2024-08-21,2024-08-21,1,2024-08-26,2024-08-26,2024-08-26,1,1,1,141,141,141,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],5,0,VALID,ETB
4500002146,2024-10-31,20000682,Beardsell Limited,1,"399,803.27",[NULL],[NULL],2025-04-09,2025-04-10,2,2025-04-10,2025-04-10,2025-04-10,1,1,1,10,10,10,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500000927,2024-07-08,20000400,Medicamen Biotech Limited,1,"394,968.12",[NULL],2024-07-22,2024-10-17,2024-10-17,1,2024-10-21,2024-10-21,2024-10-21,1,1,1,"4,689","4,689","4,689",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],14,87,4,0,VALID,ETB
4500000929,2024-07-08,20000400,Medicamen Biotech Limited,1,"391,952.35",[NULL],2024-07-22,2024-11-05,2024-11-05,1,2024-11-08,2024-11-08,2024-11-08,1,1,1,"5,948","5,948","5,948",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],14,106,3,0,VALID,ETB
4500005431,2025-06-25,20000265,Wise team FZC,1,"388,724.31",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,13,0,0,13,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500005480,2025-06-26,20000265,Wise team FZC,1,"388,724.31",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,13,0,0,13,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000913,2024-07-05,20000319,Apothecaries Sundries Manufacturing,1,"388,172.76",[NULL],[NULL],2024-07-05,2024-07-05,1,2024-07-06,2024-07-06,2024-07-06,1,1,1,"3,849","3,834","3,834",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500000644,2024-06-18,20000319,Apothecaries Sundries Manufacturing,1,"386,855.85",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"3,849",0,0,"3,849",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000060,2024-06-12,20000319,Apothecaries Sundries Manufacturing,1,"386,055.81",[NULL],[NULL],2024-06-13,2024-06-13,1,2024-06-14,2024-07-05,2024-07-05,2,1,1,"3,849","3,849","3,849",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,21,VALID,ETB
4500001038,2024-07-17,20000335,Brawn Laboratories Ltd.,1,"383,304.44",[NULL],[NULL],2024-08-30,2024-09-04,2,2024-09-04,2024-09-04,2024-09-04,1,1,1,"27,872","27,872","27,872",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],5,0,VALID,ETB
4500000788,2024-06-29,20000353,Fdc,2,"381,685.16",[NULL],[NULL],2024-10-16,2024-12-02,2,2024-10-16,2025-02-25,2025-02-25,2,2,2,"10,638","10,638","10,638",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,132,VALID,ETB
4500000099,2024-06-13,20000353,Fdc,2,"381,502.40",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"10,638",0,0,"10,638",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002147,2024-10-31,20000682,Beardsell Limited,2,"381,331.89",[NULL],2025-01-29,2025-04-09,2025-05-07,2,2025-05-07,2025-05-13,2025-05-13,2,2,2,340,340,340,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],90,70,28,6,VALID,ETB
4500005587,2025-07-01,20000370,High Technology Inc,2,"380,085.99",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,104,0,0,104,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500005603,2025-07-01,20000370,High Technology Inc,2,"380,085.99",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,104,0,0,104,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004707,2025-05-19,20000383,Kay & Company,6,"379,756.42",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],7,127,0,0,127,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500003562,2025-02-27,20000222,Care Pharma FZ LLC,1,"373,179.82",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,26,0,0,26,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500005124,2025-06-12,20000810,Diasorin S. P. A,1,"366,180.36",[NULL],[NULL],2025-07-30,2025-07-30,1,2025-07-30,2025-07-30,2025-07-30,1,1,1,7,7,7,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,0,VALID,ETB
4500003982,2025-03-28,20000370,High Technology Inc,2,"363,820.61",[NULL],2026-03-12,2026-06-10,2026-06-10,1,2026-06-22,2026-06-22,2026-06-22,2,2,2,84,84,84,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],349,90,12,0,VALID,ETB
4500012814,2026-07-07,20000012,Fenway Trading Co.Ltd,1,"361,097.78",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,30,0,0,30,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000639,2024-06-18,20000264,United Pharma (K) Limited,1,"360,189.21",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"1,609",0,0,"1,609",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000050,2024-06-11,20000264,United Pharma (K) Limited,1,"359,444.32",[NULL],[NULL],2024-06-13,2024-06-13,1,2024-06-13,2024-06-13,2024-06-13,1,1,1,"1,609","1,609","1,609",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,0,VALID,ETB
4500010167,2026-02-26,10003575,Z Care pharma trading,1,"356,865",[NULL],[NULL],2026-07-01,2026-07-01,1,2026-07-02,2026-07-02,2026-07-02,1,1,1,111,111,111,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500008917,2025-12-22,20000358,Gst Corporation Ltd,2,"351,243.90",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"7,905",0,0,"7,905",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500008684,2025-12-09,20000358,Gst Corporation Ltd,2,"349,595.31",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"7,905",0,0,"7,905",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004831,2025-05-23,20000370,High Technology Inc,2,"346,495.82",[NULL],2026-03-12,2026-06-09,2026-06-09,1,2026-06-22,2026-06-22,2026-06-22,2,2,2,80,80,80,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],293,89,13,0,VALID,ETB
4500001501,2024-09-06,20000117,"Qingdao Haier Biomedical Co.,Ltd.",1,"343,934.71",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,3,0,0,3,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001063,2024-07-17,20000369,Hetro Labs Ltd.,1,"343,807.80",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,300,0,0,300,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001559,2024-09-17,20000249,RISE GLOBAL GMBH,1,"337,396.62",[NULL],2024-10-17,2025-04-22,2025-06-30,2,2025-06-30,2025-06-30,2025-06-30,1,1,2,"7,917","1,827","7,917",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],30,187,69,0,VALID,ETB
4500012724,2026-07-06,20000158,Shenzhen Mindray Bio-Medical Electr,1,"336,008.70",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,9,0,0,9,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004207,2025-04-14,20000249,RISE GLOBAL GMBH,1,"320,136.29",2025-03-06,2025-07-07,2025-10-08,2025-10-08,1,2025-10-17,2025-10-17,2025-10-17,1,1,1,"7,297","6,970","6,970",0,FULLY_DELIVERED_WITH_GRV_DATE,39,84,93,9,0,VALID,ETB
4500009614,2026-02-02,20000060,Jiangsu Yuyue Medical Equipment And,1,"312,949.80",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,667,0,0,667,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011877,2026-06-03,20000943,Norfolk International,3,"297,169.74",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],3,47,0,0,47,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004031,2025-04-09,20000158,Shenzhen Mindray Bio-Medical Electr,1,"291,046.11",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],125,933,0,0,933,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000741,2024-06-27,20000337,Ciron Drugs And Pharmaceuticals Pvt,1,"288,902.86",[NULL],2024-10-30,2025-01-23,2025-01-23,1,2025-01-30,2025-01-30,2025-01-30,1,1,1,"11,516","11,516","11,516",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],125,85,7,0,VALID,ETB
4500011902,2026-06-04,20000549,Afrovision pharmaceuticals,2,"288,425",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,727,0,0,727,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011861,2026-06-03,20000249,RISE GLOBAL GMBH,1,"286,868.83",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,300,0,0,300,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009222,2026-01-03,20000249,RISE GLOBAL GMBH,1,"282,907.80",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,146,0,0,146,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500005845,2025-07-05,20000247,REMEDICA LTD,1,"280,673.05",[NULL],2025-10-31,2026-01-02,2026-01-02,1,2026-01-09,2026-01-09,2026-01-09,1,1,1,330,330,330,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],118,63,7,0,VALID,ETB
4500010148,2026-02-26,20000686,Roche Kenya Ltd,1,"273,694.23",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,7,0,0,7,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004708,2025-05-17,20000383,Kay & Company,6,"267,446.62",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],7,"1,081",0,0,"1,081",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011894,2026-06-03,20000158,Shenzhen Mindray Bio-Medical Electr,1,"258,660.06",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,7,0,0,7,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011865,2026-06-03,20000943,Norfolk International,1,"252,687.60",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,39,0,0,39,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001036,2024-07-17,20000412,Naprod Life Science Pvt.Ltd,1,"251,471.34",[NULL],[NULL],2024-08-29,2024-11-11,3,2024-11-11,2024-11-11,2024-11-11,1,1,1,567,567,567,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],74,0,VALID,ETB
4500001219,2024-07-29,20000333,Bliss Gvs Pharma Ltd.,1,"232,787.04",[NULL],2024-11-11,2024-12-06,2024-12-06,1,2024-12-13,2024-12-13,2024-12-13,1,1,1,"19,187","19,187","19,187",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],105,25,7,0,VALID,ETB
4500010321,2026-03-09,10003604,HAREGEWEINBINIYAM&FRIENDS METAL WOR,1,"231,000",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,42,0,0,42,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009523,2026-01-23,20000682,Beardsell Limited,1,"224,864.05",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,186,0,0,186,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011871,2026-06-03,20000249,RISE GLOBAL GMBH,1,"215,834.65",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,40,0,0,40,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000610,2024-06-17,20000424,Premier Medical Corporation Pvt.Ltd,1,"214,579.18",[NULL],[NULL],2024-06-22,2024-06-22,1,2024-06-22,2024-06-22,2024-06-22,1,1,1,167,167,167,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,0,VALID,ETB
4500000635,2024-06-18,20000424,Premier Medical Corporation Pvt.Ltd,1,"214,579.18",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,167,0,0,167,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004699,2025-05-17,20000549,Afrovision pharmaceuticals,1,"214,080",[NULL],[NULL],2025-08-05,2025-08-05,1,2025-08-06,2025-08-06,2025-08-06,1,1,1,320,320,320,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500004704,2025-05-17,20000549,Afrovision pharmaceuticals,1,"214,080",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,320,0,0,320,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009521,2026-01-23,20000249,RISE GLOBAL GMBH,1,"198,232.82",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,52,0,0,52,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009339,2026-01-13,20000324,Avian International,2,"194,266.21",[NULL],2026-03-27,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"20,853",0,0,"20,853",AWAITING_SHIPMENT,[NULL],73,[NULL],[NULL],[NULL],VALID,ETB
4500005437,2025-06-25,20000239,Ningbo David Medical Device Co. Ltd,1,"182,733.65",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,25,0,0,25,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010268,2026-03-05,20000407,Mission Pharma,1,"180,473.97",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,471,0,0,471,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002299,2024-11-11,20000358,Gst Corporation Ltd,1,"173,273.21",[NULL],2025-01-03,2025-03-05,2025-03-21,3,2025-03-24,2025-03-24,2025-03-24,1,1,1,432,432,432,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],53,61,19,0,VALID,ETB
4500006454,2025-08-13,20000222,Care Pharma FZ LLC,1,"172,673.82",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"7,453",0,0,"7,453",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500012760,2026-07-07,20000249,RISE GLOBAL GMBH,1,"170,887.52",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,176,0,0,176,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002489,2024-11-27,20000407,Mission Pharma,1,"169,376.06",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,22,0,0,22,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009459,2026-01-21,20000324,Avian International,1,"167,249.96",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"3,822",0,0,"3,822",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000804,2024-06-29,20000244,"Qingdao Haier Biomedical Co., Ltd",1,"166,087.90",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,3,0,0,3,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500008946,2025-12-24,20000445,Shiv dial sud and sons,1,"161,952",[NULL],[NULL],2026-07-17,2026-07-17,1,[NULL],[NULL],[NULL],[NULL],[NULL],1,"1,205",0,"1,205",0,FULLY_DELIVERED_OR_REDUCED_BUT_GRV_DATE_MISSING,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500012690,2026-07-06,20000059,Jiangsu Yongxin Medical Equipment C,1,"159,685.46",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,1,0,0,1,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011874,2026-06-03,20000943,Norfolk International,1,"157,439.52",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,27,0,0,27,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500012792,2026-07-07,20000058,"Jiangsu Saikang Medical Co.,Ltd",1,"157,278.14",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,7,0,0,7,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000100,2024-06-13,20000358,Gst Corporation Ltd,1,"156,457.05",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"13,727",0,0,"13,727",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000101,2024-06-13,20000358,Gst Corporation Ltd,1,"156,457.05",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"13,727",0,0,"13,727",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001994,2024-10-22,20000249,RISE GLOBAL GMBH,1,"156,435.02",[NULL],2025-01-11,2025-05-23,2025-05-23,1,2025-05-26,2025-05-26,2025-05-26,1,1,1,97,97,97,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],81,132,3,0,VALID,ETB
4500000830,2024-06-29,10000745,Humanwell Pharmaceutical Ethiopia P,1,"153,120",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"1,276",0,0,"1,276",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
